cycle,state,modeldate,candidate_name,startdate,enddate,pollster,samplesize,population,weight,influence,pct,house_adjusted_pct,trend_and_house_adjusted_pct,tracking,poll_id,question_id
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/22/2020,7/1/2020,Morning Consult,797,lv,0.0701022,0,49,48.90774,50.19686,T,68398,128084
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/21/2020,6/30/2020,Morning Consult,797,lv,0.0701022,0,49,48.90774,50.18607,T,68397,128083
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/20/2020,6/29/2020,Morning Consult,797,lv,0.0701022,0,48,47.90781,49.17357,T,68396,128082
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/19/2020,6/28/2020,Morning Consult,797,lv,0.0701022,0,49,48.90774,50.16368,T,68395,128081
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/18/2020,6/27/2020,Morning Consult,797,lv,0.0701022,0,49,48.90774,50.15729,T,68394,128080
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/17/2020,6/26/2020,Morning Consult,797,lv,0.0701022,0,48,47.90781,49.1572,T,68393,128079
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/16/2020,6/25/2020,Morning Consult,797,lv,0.0701022,0,49,48.90774,50.16322,T,68392,128078
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/15/2020,6/24/2020,Morning Consult,797,lv,0.0701022,0,50,49.90771,51.16735,T,68391,128077
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/14/2020,6/23/2020,Morning Consult,797,lv,0.0701022,0,49,48.90774,50.17252,T,68390,128076
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/13/2020,6/22/2020,Morning Consult,797,lv,0.0701022,0,49,48.90774,50.18384,T,68389,128075
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/12/2020,6/21/2020,Morning Consult,797,lv,0.0701022,0,49,48.90774,50.19478,T,68388,128074
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/11/2020,6/20/2020,Morning Consult,797,lv,0.0701022,0,48,47.90781,49.20669,T,68387,128073
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/10/2020,6/19/2020,Morning Consult,797,lv,0.0701022,0,48,47.90781,49.2207,T,68386,128072
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/9/2020,6/18/2020,Morning Consult,797,lv,0.0701022,0,48,47.90781,49.23993,T,68385,128071
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/8/2020,6/17/2020,Morning Consult,797,lv,0.0701022,0,48,47.90781,49.25758,T,68384,128070
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/7/2020,6/16/2020,Morning Consult,797,lv,0.0693953,0,49,48.90774,50.27532,T,68383,128069
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/6/2020,6/15/2020,Morning Consult,797,lv,0.0687666,0,49,48.90774,50.29274,T,68382,128068
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/5/2020,6/14/2020,Morning Consult,797,lv,0.0683567,0,49,48.90774,50.3129,T,68381,128067
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/4/2020,6/13/2020,Morning Consult,797,lv,0.0679967,0,49,48.90774,50.33599,T,68380,128066
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/3/2020,6/12/2020,Morning Consult,797,lv,0.0678399,0,49,48.90774,50.36648,T,68379,128065
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/2/2020,6/11/2020,Morning Consult,797,lv,0.0677145,0,49,48.90774,50.3977,T,68378,128064
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/1/2020,6/10/2020,Morning Consult,797,lv,0.0677867,0,49,48.90774,50.42936,T,68377,128063
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/31/2020,6/9/2020,Morning Consult,797,lv,0.0678758,0,49,48.90774,50.46483,T,68376,128062
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/30/2020,6/8/2020,Morning Consult,797,lv,0.0681653,0,49,48.90774,50.50173,T,68375,128061
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/29/2020,6/7/2020,Morning Consult,797,lv,0.0682726,0,49,48.90774,50.54562,T,68374,128060
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/28/2020,6/6/2020,Morning Consult,797,lv,0.0685841,0,48,47.90781,49.58313,T,68373,128059
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/27/2020,6/5/2020,Morning Consult,797,lv,0.0685516,0,48,47.90781,49.62821,T,68372,128058
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/26/2020,6/4/2020,Morning Consult,797,lv,0.0685164,0,48,47.90781,49.6816,T,68371,128057
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/25/2020,6/3/2020,Morning Consult,797,lv,0.0684501,0,49,48.90774,50.73662,T,68370,128056
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/24/2020,6/2/2020,Morning Consult,797,lv,0.0683282,0,48,47.90781,49.79121,T,68369,128055
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/23/2020,6/1/2020,Morning Consult,797,lv,0.0683012,0,48,47.90781,49.84299,T,68368,128054
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/22/2020,5/31/2020,Morning Consult,797,lv,0.0681835,0,48,47.90781,49.89517,T,68367,128053
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/21/2020,5/30/2020,Morning Consult,797,lv,0.068181,0,49,48.90774,50.9428,T,68366,128052
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/20/2020,5/29/2020,Morning Consult,797,lv,0.0681168,0,50,49.90771,51.98594,T,68365,128051
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/19/2020,5/28/2020,Morning Consult,797,lv,0.0680195,0,50,49.90771,52.03852,T,68364,128050
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/18/2020,5/27/2020,Morning Consult,797,lv,0.0679227,0,49,48.90774,51.08228,T,68363,128049
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/16/2020,5/25/2020,Morning Consult,797,lv,0.0676315,0,48,47.90781,50.16989,T,68362,128048
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/15/2020,5/24/2020,Morning Consult,797,lv,0.0676696,0,48,47.90781,50.19504,T,68361,128047
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/14/2020,5/23/2020,Morning Consult,797,lv,0.0677,0,49,48.90774,51.23072,T,68360,128046
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/13/2020,5/22/2020,Morning Consult,797,lv,0.0679032,0,48,47.90781,50.26719,T,68359,128045
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/12/2020,5/21/2020,Morning Consult,797,lv,0.0681144,0,48,47.90781,50.30664,T,68358,128044
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/11/2020,5/20/2020,Morning Consult,797,lv,0.0685026,0,48,47.90781,50.34952,T,68357,128043
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/10/2020,5/19/2020,Morning Consult,797,lv,0.0689435,0,48,47.90781,50.37575,T,68356,128042
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/9/2020,5/18/2020,Morning Consult,797,lv,0.069447,0,47,46.90794,49.38881,T,68355,128041
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/8/2020,5/17/2020,Morning Consult,797,lv,0.0700714,0,48,47.90781,50.40372,T,68354,128040
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/7/2020,5/16/2020,Morning Consult,797,lv,0.0700925,0,49,48.90774,51.4177,T,68353,128039
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/6/2020,5/15/2020,Morning Consult,797,lv,0.070576,0,49,48.90774,51.51952,T,68352,128038
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/5/2020,5/14/2020,Morning Consult,797,lv,0.0711508,0,49,48.90774,51.52531,T,68351,128037
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/4/2020,5/13/2020,Morning Consult,797,lv,0.0722052,0,47,46.90794,49.5211,T,68350,128036
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/3/2020,5/12/2020,Morning Consult,797,lv,0.0735764,0,47,46.90794,49.51143,T,68349,128035
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/2/2020,5/11/2020,Morning Consult,797,lv,0.0755036,0,47,46.90794,49.49939,T,68348,128034
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/1/2020,5/10/2020,Morning Consult,797,lv,0.0778664,0,47,46.90794,49.48264,T,68347,128033
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,4/30/2020,5/9/2020,Morning Consult,797,lv,0.0807398,0,47,46.90794,49.46393,T,68346,128032
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,4/29/2020,5/8/2020,Morning Consult,797,lv,0.0842259,0,48,47.90781,50.45197,T,68345,128031
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,4/28/2020,5/7/2020,Morning Consult,797,lv,0.0878602,0,48,47.90781,50.44312,T,68344,128030
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,4/27/2020,5/6/2020,Morning Consult,797,lv,0.0921843,0,48,47.90781,50.43192,T,68343,128029
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,4/26/2020,5/5/2020,Morning Consult,797,lv,0.0973636,0,49,48.90774,51.4157,T,68342,128028
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,8/29/2020,9/1/2020,Fox News/Beacon Research/Shaw & Co. Research,801,lv,1.44686,0,50,50.12569,51.27225,,68340,128021
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,8/21/2020,8/28/2020,Opinium,700,lv,0.724939,0,53.45,52.55379,53.79559,,68325,127986
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,8/21/2020,8/30/2020,Morning Consult,811,lv,0.0941193,0,52,51.90781,53.13882,T,68290,127911
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,8/21/2020,8/23/2020,Change Research,925,lv,0.8094564,0,49,49.33493,50.58837,,68209,127746
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,8/14/2020,8/23/2020,Trafalgar Group,1011,lv,0.8617497,0,45.4,47.63898,48.91419,,68202,127738
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,8/16/2020,8/19/2020,Redfield & Wilton Strategies,672,lv,0.7115411,0,49,50.16088,51.3618,,68158,127659
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,8/13/2020,8/17/2020,Civiqs,754,rv,0.620737,0,51,50.18989,51.33053,,68149,127646
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,8/2/2020,8/4/2020,OnMessage Inc.,400,lv,0.5514615,0,47,48.68138,49.91388,,68116,127580
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,8/7/2020,8/16/2020,Morning Consult,788,lv,0.5550023,0,49,48.90774,50.00968,,68089,127548
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,8/5/2020,8/6/2020,Rasmussen Reports/Pulse Opinion Research,750,lv,0.8990448,0,55.17,54.30248,55.48816,,68037,127419
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,8/7/2020,8/9/2020,Change Research,384,lv,0.5001172,0,47,47.33431,48.49812,,68016,127367
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,8/4/2020,8/9/2020,Marquette University Law School,694,lv,1.442694,0,50,49.65031,50.83303,,68000,127332
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,7/27/2020,8/6/2020,YouGov,734,rv,0.7276722,0,49,50.0955,51.34863,,67970,127274
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,8/4/2020,8/7/2020,YouGov,994,lv,1.076078,0,48,48.21523,49.41656,,67963,127267
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,7/30/2020,7/31/2020,David Binder Research,200,lv,0.3355042,0,53,51.25434,52.5193,,67945,127218
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/14/2020,6/18/2020,Marquette University Law School,686,lv,1.427592,0,52,51.6506,52.97112,,66886,127172
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/3/2020,5/7/2020,Marquette University Law School,650,lv,1.359231,0,49,48.65043,51.23131,,66252,127171
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,7/22/2020,7/27/2020,Hodas & Associates,600,lv,0.7015365,0,52.1,51.44772,52.77203,,67908,127131
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,7/11/2020,7/17/2020,Global Strategy Group,600,lv,0.5534775,0,51,49.42821,50.84595,,67869,127068
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,7/19/2020,7/24/2020,Redfield & Wilton Strategies,742,lv,0.7439694,0,45,46.15515,47.5055,,67843,126987
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,7/24/2020,7/26/2020,Change Research,392,lv,0.4767894,0,48,48.33471,49.65297,,67813,126907
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/17/2020,5/26/2020,Morning Consult,740,lv,0.0629449,0,49,48.90774,51.14167,T,67804,126890
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,7/17/2020,7/26/2020,Morning Consult,809,lv,0.0713659,0,50,49.90771,51.23963,T,67696,126760
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,7/22/2020,7/22/2020,Gravis Marketing,796,lv,0.8810714,0,50,49.50237,50.86142,,67651,126606
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,7/15/2020,7/20/2020,Spry Strategies,700,lv,0.7138253,0,46.3,48.1306,49.50926,,67630,126530
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,7/10/2020,7/12/2020,Change Research,601,lv,0.6149902,0,48,48.33471,49.77668,,67092,125355
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/26/2020,6/28/2020,Change Research,502,lv,0.5603901,0,51,51.33488,52.63937,,66961,125034
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/23/2020,6/25/2020,Trafalgar Group,1021,lv,0.6540527,0,44.6,47.40392,48.72071,,66932,124981
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/14/2020,6/19/2020,Redfield & Wilton Strategies,846,lv,0.7862581,0,45,46.15515,47.46065,,66909,124936
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/12/2020,6/16/2020,Hodas & Associates,600,lv,0.7015365,0,55.33,54.68136,56.02809,,66901,124920
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/8/2020,6/15/2020,Siena College/The New York Times Upshot,655,rv,1.218247,0,49,50.22552,51.63,,66897,124899
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,1/8/2020,1/12/2020,Marquette University Law School,701,lv,1.45004,0,48,47.65073,50.40125,,63282,124824
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,12/3/2019,12/8/2019,Marquette University Law School,652,lv,1.284856,0,49,48.65043,51.73199,,63090,124823
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,11/13/2019,11/17/2019,Marquette University Law School,685,lv,1.375621,0,45,44.65269,47.0481,,62674,124822
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/12/2020,6/14/2020,Change Research,231,lv,0.3350918,0,48,48.33471,49.70145,,66831,124715
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/30/2020,6/2/2020,Fox News/Beacon Research/Shaw & Co. Research,801,rv,1.294408,0,49,50.00576,51.73312,,66726,124471
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/29/2020,5/31/2020,Change Research,382,lv,0.5084501,0,45,45.333,47.17191,,66715,124439
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/10/2020,5/14/2020,Redfield & Wilton Strategies,875,lv,0.7969701,0,48,49.16034,51.69198,,66507,123931
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/6/2020,5/8/2020,Hodas & Associates,600,lv,0.7015365,0,51.5,50.84742,53.46175,,66402,123703
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,4/13/2020,4/15/2020,Hodas & Associates,600,lv,0.7015365,0,50,49.34721,51.85588,,65908,122094
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,4/20/2020,4/21/2020,Public Policy Polling,1415,v,1.130882,0,50,48.70252,51.16441,,65903,122086
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,4/15/2020,4/20/2020,Ipsos,645,rv,0.8281578,0,43,44.49856,46.96717,,65865,121903
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,4/6/2020,4/8/2020,Garin-Hart-Yang Research Group,301,lv,0.4699908,0,48,46.58506,49.4283,,65735,121499
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,3/24/2020,3/29/2020,Marquette University Law School,813,rv,1.467748,0,48,48.53006,51.33675,,65050,120701
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,3/17/2020,3/19/2020,Hodas & Associates,600,lv,0.7015365,0,46.5,45.84962,48.5115,,65003,120541
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,3/17/2020,3/25/2020,Baldwin Wallace University,822,rv,0.6705672,0,44.9,46.14294,48.87056,,64988,120502
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,3/10/2020,3/11/2020,Public Policy Polling,1727,v,1.749676,0,48,47.42783,50.08582,,64807,119955
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,3/6/2020,3/8/2020,YouGov,459,rv,0.6871808,0,44,45.08725,47.708,,64768,119818
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,3/5/2020,3/7/2020,Optimus,502,lv,0.6686068,0,43.07,44.36609,46.94796,,64757,119789
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,2/6/2020,2/18/2020,Expedition Strategies,500,rv,0.6358964,0,42,43.43787,46.19252,,64743,119732
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,2/19/2020,2/23/2020,Marquette University Law School,1000,rv,1.76694,0,46,46.52858,49.32133,,64588,119094
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,2/11/2020,2/20/2020,YouGov,936,rv,1.126275,0,45,46.09002,48.88462,,64500,118781
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,2/12/2020,2/18/2020,Quinnipiac University,823,rv,1.210217,0,42,43.06004,45.80983,,64472,118606
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,1/14/2020,1/16/2020,Tarrance Group,500,lv,0.8299353,0,47,46.813,49.55978,,63578,117018
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,1/5/2020,1/8/2020,Fox News/Beacon Research/Shaw & Co. Research,1504,rv,2.083902,0,46,47.00269,49.83053,,63246,115582
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,12/3/2019,12/5/2019,Optimus,610,lv,0.7452961,0,39.08,40.35387,43.26651,,63026,114314
2020,West Virginia,10/28/2020,Joseph R. Biden Jr.,9/28/2020,10/25/2020,SurveyMonkey,1271,lv,0.4285306,0.3864353,33,32.28441,32.33961,T,71979,134982
2020,West Virginia,10/28/2020,Joseph R. Biden Jr.,9/27/2020,10/24/2020,SurveyMonkey,1250,lv,0.0150838,0.0134539,33,32.28441,32.3477,T,71894,134808
2020,West Virginia,10/28/2020,Joseph R. Biden Jr.,9/26/2020,10/23/2020,SurveyMonkey,1223,lv,0.0147981,0.0130537,33,32.28441,32.35685,T,71827,134673
2020,West Virginia,10/28/2020,Joseph R. Biden Jr.,9/24/2020,10/22/2020,SurveyMonkey,1203,lv,0.0283839,0.0239228,33,32.28441,32.39892,T,71766,134542
2020,West Virginia,10/28/2020,Joseph R. Biden Jr.,10/19/2020,10/20/2020,Triton Polling & Research,544,lv,0.5226731,0.5226731,37.9,37.29831,37.35855,,71748,134435
2020,West Virginia,10/28/2020,Joseph R. Biden Jr.,9/24/2020,10/21/2020,SurveyMonkey,1154,lv,0,0,32,31.29164,31.41768,T,71683,134343
2020,West Virginia,10/28/2020,Joseph R. Biden Jr.,9/23/2020,10/20/2020,SurveyMonkey,1115,lv,0.0136504,0.0112368,32,31.29164,31.43262,T,71570,134118
2020,West Virginia,10/28/2020,Joseph R. Biden Jr.,9/22/2020,10/19/2020,SurveyMonkey,1075,lv,0.0131388,0.0106865,32,31.29164,31.44729,T,71468,133906
2020,West Virginia,10/28/2020,Joseph R. Biden Jr.,9/21/2020,10/18/2020,SurveyMonkey,1020,lv,0.0124529,0.0100064,33,32.28441,32.46241,T,71383,133722
2020,West Virginia,10/28/2020,Joseph R. Biden Jr.,9/20/2020,10/17/2020,SurveyMonkey,1002,lv,0.0122265,0.0097043,34,33.27761,33.47583,T,71301,133561
2020,West Virginia,10/28/2020,Joseph R. Biden Jr.,9/19/2020,10/16/2020,SurveyMonkey,972,lv,0.0118604,0.0092973,35,34.27122,34.4959,T,71243,133444
2020,West Virginia,10/28/2020,Joseph R. Biden Jr.,9/18/2020,10/15/2020,SurveyMonkey,914,lv,0.0111588,0.0086377,34,33.27761,33.51958,T,71182,133317
2020,West Virginia,10/28/2020,Joseph R. Biden Jr.,9/16/2020,10/14/2020,SurveyMonkey,857,lv,0.0202257,0.0154573,34,33.27761,33.53712,T,71108,133167
2020,West Virginia,10/28/2020,Joseph R. Biden Jr.,9/16/2020,10/13/2020,SurveyMonkey,824,lv,0,0,34,33.27761,33.55935,T,71014,132960
2020,West Virginia,10/28/2020,Joseph R. Biden Jr.,9/15/2020,10/12/2020,SurveyMonkey,771,lv,0.0094611,0.0070447,34,33.27761,33.58306,T,70973,132803
2020,West Virginia,10/28/2020,Joseph R. Biden Jr.,10/1/2020,10/6/2020,Research America Inc.,450,lv,0.6126379,0.4982949,39,38.49012,38.65265,,70703,132427
2020,West Virginia,10/28/2020,Joseph R. Biden Jr.,9/29/2020,9/30/2020,Triton Polling & Research,525,rv,0.4279993,0.3186871,38,38.24462,38.56175,,70625,132056
2020,West Virginia,10/28/2020,Joseph R. Biden Jr.,6/8/2020,6/30/2020,SurveyMonkey,264,lv,0.1946796,0,27.06,26.39371,27.4044,,70448,131302
2020,West Virginia,10/28/2020,Joseph R. Biden Jr.,7/1/2020,7/31/2020,SurveyMonkey,494,lv,0.2843392,0,31.78,31.07328,32.16354,,70398,131200
2020,West Virginia,10/28/2020,Joseph R. Biden Jr.,8/1/2020,8/31/2020,SurveyMonkey,496,lv,0.273257,0.0477797,32.48,31.76811,32.7392,,70348,131098
2020,West Virginia,10/28/2020,Joseph R. Biden Jr.,9/1/2020,9/30/2020,SurveyMonkey,516,lv,0.0857167,0.0520363,36.03,35.29508,36.0218,T,70296,130991
2020,West Virginia,10/28/2020,Joseph R. Biden Jr.,1/7/2020,1/9/2020,WPA Intelligence (WPAi),500,lv,0.5192499,0,31,32.68724,34.83578,,63283,115783
2020,Washington,10/28/2020,Joseph R. Biden Jr.,9/27/2020,10/25/2020,SurveyMonkey,7360,lv,0.4426732,0.4195692,61,59.17611,59.24013,T,71981,134984
2020,Washington,10/28/2020,Joseph R. Biden Jr.,9/26/2020,10/24/2020,SurveyMonkey,7371,lv,0.0152444,0.0142897,61,59.17611,59.25395,T,71896,134810
2020,Washington,10/28/2020,Joseph R. Biden Jr.,9/25/2020,10/23/2020,SurveyMonkey,7382,lv,0.0152334,0.0141203,62,60.18636,60.27991,T,71829,134675
2020,Washington,10/28/2020,Joseph R. Biden Jr.,9/24/2020,10/22/2020,SurveyMonkey,7493,lv,0.0152221,0.0134742,61,59.17611,59.3562,T,71768,134544
2020,Washington,10/28/2020,Joseph R. Biden Jr.,9/24/2020,10/21/2020,SurveyMonkey,7528,lv,0,0,61,59.17611,59.37387,T,71685,134345
2020,Washington,10/28/2020,Joseph R. Biden Jr.,9/22/2020,10/20/2020,SurveyMonkey,7521,lv,0.0299506,0.0258863,62,60.18636,60.40189,T,71572,134120
2020,Washington,10/28/2020,Joseph R. Biden Jr.,9/22/2020,10/19/2020,SurveyMonkey,7652,lv,0,0,62,60.18636,60.42051,T,71470,133908
2020,Washington,10/28/2020,Joseph R. Biden Jr.,9/20/2020,10/18/2020,SurveyMonkey,7668,lv,0.0300165,0.0253166,61,59.17611,59.43069,T,71385,133724
2020,Washington,10/28/2020,Joseph R. Biden Jr.,10/14/2020,10/15/2020,Public Policy Polling,610,lv,0.9850363,0.9850363,60,59.48469,59.36034,,71378,133663
2020,Washington,10/28/2020,Joseph R. Biden Jr.,9/20/2020,10/17/2020,SurveyMonkey,7667,lv,0,0,61,59.17611,59.45135,T,71303,133563
2020,Washington,10/28/2020,Joseph R. Biden Jr.,9/19/2020,10/16/2020,SurveyMonkey,7677,lv,0.0153422,0.0126197,61,59.17611,59.47971,T,71245,133446
2020,Washington,10/28/2020,Joseph R. Biden Jr.,9/17/2020,10/15/2020,SurveyMonkey,7733,lv,0.0296532,0.0240816,61,59.17611,59.51323,T,71184,133319
2020,Washington,10/28/2020,Joseph R. Biden Jr.,9/17/2020,10/14/2020,SurveyMonkey,7781,lv,0,0,61,59.17611,59.5489,T,71110,133169
2020,Washington,10/28/2020,Joseph R. Biden Jr.,9/15/2020,10/13/2020,SurveyMonkey,7664,lv,0.0290997,0.0230246,61,59.17611,59.58482,T,71016,132962
2020,Washington,10/28/2020,Joseph R. Biden Jr.,9/15/2020,10/12/2020,SurveyMonkey,7731,lv,0,0,61,59.17611,59.61988,T,70972,132802
2020,Washington,10/28/2020,Joseph R. Biden Jr.,10/8/2020,10/12/2020,SurveyUSA,591,lv,1.190147,1.128031,55,55.22947,55.17493,,70745,132343
2020,Washington,10/28/2020,Joseph R. Biden Jr.,6/8/2020,6/30/2020,SurveyMonkey,3939,lv,0.3241865,0,61.55,59.73162,60.97638,,70450,131304
2020,Washington,10/28/2020,Joseph R. Biden Jr.,7/1/2020,7/31/2020,SurveyMonkey,7691,lv,0.4427313,0,61.52,59.70131,61.07346,,70400,131202
2020,Washington,10/28/2020,Joseph R. Biden Jr.,8/1/2020,8/31/2020,SurveyMonkey,7489,lv,0.5075583,0.0890081,60.69,58.86313,60.12702,,70350,131100
2020,Washington,10/28/2020,Joseph R. Biden Jr.,9/1/2020,9/30/2020,SurveyMonkey,7953,lv,0.1940758,0.1231713,63.61,61.81496,62.79825,T,70298,130993
2020,Washington,10/28/2020,Joseph R. Biden Jr.,9/8/2020,9/14/2020,Strategies 360,501,rv,0.6909316,0.3808057,58,58.88742,59.86777,,69658,129861
2020,Washington,10/28/2020,Joseph R. Biden Jr.,7/22/2020,7/27/2020,SurveyUSA,534,lv,1.088087,0,62,62.22234,63.35701,,67806,126894
2020,Washington,10/28/2020,Joseph R. Biden Jr.,5/19/2020,5/20/2020,Public Policy Polling,1070,lv,1.413108,0,59,58.48218,60.81203,,66513,123950
2020,Washington,10/28/2020,Joseph R. Biden Jr.,5/16/2020,5/19/2020,SurveyUSA,530,lv,1.028798,0,57,57.22803,59.69131,,66403,123705
2020,Washington,10/28/2020,Joseph R. Biden Jr.,3/31/2020,4/6/2020,EMC Research,473,rv,0.5505267,0,52,53.85593,56.4737,,65811,121682
2020,Washington,10/28/2020,Joseph R. Biden Jr.,3/4/2020,3/6/2020,SurveyUSA,992,rv,1.646094,0,57,58.09499,59.95488,,64740,119888
